BRANCH,GROUP,MONTH,YEAR,CUSTOMER,Type,Item,INVOICE_DATE,Aging,Amount,,
TN303,South,7,2020,Ohio ,AR,PUJ1005,7/13/2020,60+,"1,199.97",,
CA41,West,7,2020,New Ltd,AR,XYS1001,7/13/2020,Current,984.9,,
CA64,West,7,2020,"Fenwal, Corp",Payment,NBV1002,7/13/2020,Current,"-1,864.21",,
CA57,West,7,2020,"Fenwal, Corp",AR,XYS1001,7/13/2020,Current,955.15,,
TX330,South,7,2020,Eminence Corp,Payment,MKL1006,7/13/2020,Current,-236.38,,
AZ15,West,7,2020,Select ,Payment,XYS1001,7/13/2020,Current,-62.71,,
CA69,West,7,2020,OUR Ltd,AR,NBV1002,7/13/2020,60+,823.03,,
VA353,South,7,2020,U.S. Ltd,AR,MKL1006,7/13/2020,Current,350.81,,
CA71,West,7,2020,21st Ltd,AR,NBV1002,7/13/2020,Current,307.53,,
CT104,Northeast,7,2020,Rochester Ltd,AR,NMK1003,7/14/2020,1-60,"1,818.38",,
FL127,South,7,2020,Qualitest ,AR,NMK1003,7/14/2020,Current,825.78,,
CA34,West,7,2020,Wuxi Group,Payment,XYS1001,7/14/2020,1-60,-701.62,,
CO91,West,7,2020,E. Ltd,AR,NMK1003,7/14/2020,Current,383.51,,
AZ7,West,7,2020,Eminence Corp,Payment,XYS1001,7/14/2020,1-60,"-2,974.00",,
NJ244,Northeast,7,2020,Niconovum Corp,AR,UHY1004,7/14/2020,1-60,546.12,,
PA295,Northeast,7,2020,Niconovum Corp,AR,PUJ1005,7/15/2020,60+,943.09,,
FL134,South,7,2020,Qualitest ,Payment,NMK1003,7/15/2020,1-60,"-2,715.11",,
CA66,West,7,2020,Uriel Group,AR,NBV1002,7/15/2020,Current,"1,593.06",,
TX338,South,7,2020,Prasco Group,AR,MKL1006,7/15/2020,1-60,346.26,,
CA27,West,7,2020,Ohio ,AR,XYS1001,7/15/2020,1-60,"2,175.62",,
NJ243,Northeast,7,2020,Wuxi Group,Payment,UHY1004,7/15/2020,Current,-577.81,,
CA74,West,7,2020,Prasco Group,Payment,NBV1002,7/15/2020,Current,-368.5,,
FL132,South,7,2020,Winthrop ,AR,NMK1003,7/15/2020,Current,403.88,,
IN183,Midwest,7,2020,Mylan Corp,Payment,NMK1003,7/15/2020,Current,-565.48,,
IL155,Midwest,7,2020,Bare ,AR,NMK1003,7/16/2020,Current,527.02,,
CA21,West,7,2020,Qualitest ,AR,XYS1001,7/16/2020,Current,202.61,,
NC231,South,7,2020,"Fenwal, Corp",Payment,UHY1004,7/16/2020,60+,-872.21,,
IL157,Midwest,7,2020,Apollo Ltd,Payment,NMK1003,7/16/2020,1-60,-669.33,,
NJ244,Northeast,7,2020,Ei ,Payment,UHY1004,7/16/2020,1-60,"-1,190.12",,
IN186,Midwest,7,2020,Sundial ,AR,NMK1003,7/16/2020,Current,"3,102.64",,
AL3,South,7,2020,Amylin Group,AR,XYS1001,7/16/2020,60+,"1,112.13",,
FL130,South,7,2020,Dharma Ltd,Payment,NMK1003,7/17/2020,Current,"-2,469.02",,
VA354,South,7,2020,O.E. Ltd,AR,MKL1006,7/17/2020,Current,318.38,,
NC230,South,7,2020,Sundial ,Payment,UHY1004,7/17/2020,Current,-137.48,,
TX307,South,7,2020,"PEDIFIX, Corp",AR,PUJ1005,7/17/2020,1-60,"1,636.14",,
LA204,South,7,2020,Rochester Ltd,AR,UHY1004,7/17/2020,1-60,"1,670.98",,
KY200,South,7,2020,Llorens Ltd,Payment,NMK1003,7/17/2020,1-60,-918.44,,
MA207,Northeast,7,2020,Niconovum Corp,AR,UHY1004,7/17/2020,Current,120.47,,
CA85,West,7,2020,Uriel Group,AR,NBV1002,7/17/2020,Current,442.74,,
WA364,West,7,2020,Bare ,Payment,MKL1006,7/17/2020,60+,"-2,415.02",,
MN220,Midwest,7,2020,E. Ltd,AR,UHY1004,7/17/2020,60+,687.42,,
LA204,South,7,2020,Qualitest ,Payment,UHY1004,7/17/2020,Current,"-1,536.44",,
CA16,West,7,2020,OHTA'S Corp,AR,XYS1001,7/17/2020,Current,961.85,,
IL161,Midwest,7,2020,Ei ,AR,NMK1003,7/17/2020,Current,83.55,,
TX317,South,7,2020,Eminence Corp,AR,PUJ1005,7/18/2020,Current,593.35,,
CA73,West,7,2020,Linde ,AR,NBV1002,7/18/2020,Current,436.84,,
CA18,West,7,2020,Eminence Corp,AR,XYS1001,7/18/2020,Current,258.69,,
TX322,South,7,2020,ETUDE Ltd,AR,PUJ1005,7/18/2020,Current,723.6,,
IL167,Midwest,7,2020,OUR Ltd,AR,NMK1003,7/18/2020,Current,694.66,,
VA353,South,7,2020,"Apotheca, Ltd",Payment,MKL1006,7/18/2020,Current,-431.35,,
IA148,Midwest,7,2020,U.S. Ltd,Payment,NMK1003,7/18/2020,Current,"-1,188.58",,
CA50,West,7,2020,New Ltd,AR,XYS1001,7/18/2020,Current,"1,465.96",,
UT346,West,7,2020,Mylan Corp,Payment,MKL1006,7/18/2020,Current,-659.48,,
UT347,West,7,2020,Medline ,AR,MKL1006,7/18/2020,1-60,405.22,,
FL132,South,7,2020,Trigen ,AR,NMK1003,7/18/2020,60+,717.97,,
OR290,West,7,2020,Ei ,AR,PUJ1005,7/18/2020,Current,601.39,,
NM249,West,7,2020,Avon Corp,AR,UHY1004,7/19/2020,60+,227,,
TX335,South,7,2020,21st Ltd,Payment,MKL1006,7/19/2020,60+,-114.57,,
CA74,West,7,2020,OUR Ltd,Payment,NBV1002,7/19/2020,Current,"-1,632.12",,
CT105,Northeast,7,2020,Uriel Group,AR,NMK1003,7/19/2020,1-60,411.51,,
FL136,South,7,2020,Capweld ,Payment,NMK1003,7/19/2020,1-60,-101.64,,
KS198,Midwest,7,2020,U.S. Ltd,AR,NMK1003,7/19/2020,Current,"1,107.51",,
IL169,Midwest,7,2020,AuroMedics Corp,Payment,NMK1003,7/19/2020,Current,-757.44,,
FL127,South,7,2020,Sundial ,AR,NMK1003,7/19/2020,Current,"1,646.19",,
TX338,South,7,2020,AuroMedics Corp,Payment,MKL1006,7/19/2020,1-60,-863.76,,
TX343,South,7,2020,U.S. Ltd,Payment,MKL1006,7/19/2020,1-60,-78.79,,
FL134,South,7,2020,"3LAB, Ltd",AR,NMK1003,7/19/2020,Current,735.39,,
MN221,Midwest,7,2020,Ascend Ltd,Payment,UHY1004,7/19/2020,Current,-40.2,,
IN183,Midwest,7,2020,Medsep Group,AR,NMK1003,7/19/2020,Current,486.02,,
IL152,Midwest,7,2020,O.E. Ltd,Payment,NMK1003,7/19/2020,Current,-237.31,,
KS198,Midwest,7,2020,Nipro ,AR,NMK1003,7/20/2020,Current,432.82,,
IL179,Midwest,7,2020,Medline ,AR,NMK1003,7/20/2020,1-60,309.81,,
TX317,South,7,2020,Linde ,Payment,PUJ1005,7/20/2020,Current,"-2,960.33",,
IN186,Midwest,7,2020,Sundial ,Payment,NMK1003,7/20/2020,Current,"-1,423.88",,
VA354,South,7,2020,S.S.S. Group,AR,MKL1006,7/20/2020,Current,483.87,,
GA139,South,7,2020,"Fenwal, Corp",AR,NMK1003,7/20/2020,Current,881.45,,
VA349,South,7,2020,Procter Corp,Payment,MKL1006,7/20/2020,60+,-572.85,,
CA79,West,7,2020,Nipro ,AR,NBV1002,7/20/2020,1-60,715.49,,
CA63,West,7,2020,U.S. Ltd,Payment,NBV1002,7/21/2020,60+,-594.02,,
WA362,West,7,2020,"Elorac, Corp",AR,MKL1006,7/21/2020,Current,"1,419.13",,
NV255,West,7,2020,Trigen ,AR,UHY1004,7/21/2020,60+,"1,554.40",,
LA203,South,7,2020,Victory Ltd,AR,NMK1003,7/21/2020,Current,475.37,,
NY259,Northeast,7,2020,"Fenwal, Corp",AR,UHY1004,7/21/2020,Current,"1,246.20",,
WA363,West,7,2020,Medline ,Payment,MKL1006,7/21/2020,Current,-282.47,,
CA40,West,7,2020,"Apotheca, Ltd",AR,XYS1001,7/21/2020,1-60,586.92,,
CT105,Northeast,7,2020,Sundial ,AR,NMK1003,7/21/2020,1-60,114.24,,
TN303,South,7,2020,S.S.S. Group,Payment,PUJ1005,7/21/2020,Current,"-1,557.75",,
TX344,South,7,2020,Dharma Ltd,AR,MKL1006,7/22/2020,60+,376.34,,
MO226,Midwest,7,2020,Procter Corp,Payment,UHY1004,7/22/2020,60+,-757.64,,
VA353,South,7,2020,Ei ,Payment,MKL1006,7/22/2020,Current,"-1,227.51",,
IL163,Midwest,7,2020,Medsep Group,Payment,NMK1003,7/22/2020,Current,"-1,530.01",,
GA139,South,7,2020,Nipro ,AR,NMK1003,7/22/2020,Current,"1,221.28",,
NC230,South,7,2020,Ole Group,AR,UHY1004,7/22/2020,Current,639.18,,
CA64,West,7,2020,Capweld ,Payment,NBV1002,7/23/2020,Current,-215.14,,
FL131,South,7,2020,Medline ,Payment,NMK1003,7/23/2020,1-60,"-1,278.63",,
CO98,West,7,2020,Rochester Ltd,AR,NMK1003,7/24/2020,Current,305.52,,
FL130,South,7,2020,Pacific Ltd,AR,NMK1003,7/24/2020,Current,"1,339.00",,
CA26,West,7,2020,21st Ltd,AR,XYS1001,7/24/2020,Current,"1,159.77",,
NJ245,Northeast,7,2020,O.E. Ltd,Payment,UHY1004,7/24/2020,Current,"-2,102.46",,
MI213,Midwest,7,2020,Winthrop ,AR,UHY1004,7/24/2020,Current,"1,422.28",,
TX336,South,7,2020,Victory Ltd,Payment,MKL1006,7/24/2020,1-60,"-1,317.42",,
CA47,West,7,2020,U.S. Ltd,Payment,XYS1001,7/24/2020,Current,-36.18,,
IN189,Midwest,7,2020,Ei ,Payment,NMK1003,7/24/2020,1-60,"-1,476.14",,
CA84,West,7,2020,Victory Ltd,AR,NBV1002,7/24/2020,Current,99.29,,
NC236,South,7,2020,"Apotheca, Ltd",AR,UHY1004,7/24/2020,Current,74.17,,
CA60,West,7,2020,Pacific Ltd,Payment,NBV1002,7/24/2020,1-60,"-1,541.00",,
AL3,South,7,2020,Ohio ,AR,XYS1001,7/24/2020,Current,241.2,,
CA72,West,7,2020,Qualitest ,Payment,NBV1002,7/24/2020,Current,-918.44,,
NJ244,Northeast,7,2020,Procter Corp,Payment,UHY1004,7/24/2020,Current,"-1,164.46",,
MN221,Midwest,7,2020,Avon Corp,AR,UHY1004,7/24/2020,Current,213.86,,
IL161,Midwest,7,2020,Linde ,AR,NMK1003,7/25/2020,60+,"2,169.59",,
TX334,South,7,2020,Niconovum Corp,AR,MKL1006,7/25/2020,60+,468.53,,
NY270,Northeast,7,2020,Apollo Ltd,AR,PUJ1005,7/25/2020,Current,"2,056.23",,
WA362,West,7,2020,E. Ltd,AR,MKL1006,7/25/2020,Current,"1,457.25",,
NY270,Northeast,7,2020,Victory Ltd,AR,PUJ1005,7/25/2020,1-60,738.94,,
TX334,South,7,2020,Ole Group,Payment,MKL1006,7/25/2020,Current,"-2,453.61",,
FL116,South,7,2020,Procter Corp,Payment,NMK1003,7/25/2020,1-60,"-1,503.48",,
NY277,Northeast,7,2020,"Apotheca, Ltd",AR,PUJ1005,7/25/2020,1-60,168.84,,
CA59,West,7,2020,Qualitest ,AR,NBV1002,7/25/2020,Current,355.37,,
NY263,Northeast,7,2020,AuroMedics Corp,Payment,PUJ1005,7/25/2020,Current,-692.45,,
TX330,South,7,2020,Procter Corp,AR,MKL1006,7/26/2020,Current,535.87,,
CA87,West,7,2020,"Apotheca, Ltd",AR,NBV1002,7/26/2020,Current,703.1,,
CO98,West,7,2020,S.S.S. Group,AR,NMK1003,7/26/2020,Current,287.43,,
WA362,West,7,2020,Uriel Group,Payment,MKL1006,7/26/2020,1-60,"-1,054.71",,
MI215,Midwest,7,2020,WakeFern ,Payment,UHY1004,7/26/2020,Current,-432.82,,
UT346,West,7,2020,Pure Group,Payment,MKL1006,7/26/2020,1-60,-978.2,,
CA36,West,7,2020,"Exact-Rx, Corp",Payment,XYS1001,7/26/2020,Current,-954.75,,
TX327,South,7,2020,Mylan Corp,AR,PUJ1005,7/26/2020,1-60,822.49,,
TX337,South,7,2020,S.S.S. Group,Payment,MKL1006,7/26/2020,1-60,-516.44,,
CA22,West,7,2020,Procter Corp,AR,XYS1001,7/27/2020,60+,"1,702.47",,
NE239,Midwest,7,2020,Burt's Corp,AR,UHY1004,7/27/2020,60+,783.9,,
OH281,Midwest,7,2020,21st Ltd,AR,PUJ1005,7/27/2020,Current,668.93,,
VA350,South,7,2020,ETUDE Ltd,AR,MKL1006,7/27/2020,Current,945.04,,
CA85,West,7,2020,"3LAB, Ltd",AR,NBV1002,7/27/2020,Current,"3,076.57",,
MA207,Northeast,7,2020,"PEDIFIX, Corp",AR,UHY1004,7/27/2020,Current,"2,084.97",,
WI366,Midwest,7,2020,"Apotheca, Ltd",Payment,MKL1006,7/27/2020,Current,-416.94,,
MI217,Midwest,7,2020,Linde ,AR,UHY1004,7/27/2020,60+,713.95,,
MA206,Northeast,7,2020,Winthrop ,AR,UHY1004,7/27/2020,1-60,"3,080.39",,
CA31,West,7,2020,Ole Group,AR,XYS1001,7/28/2020,Current,635.7,,
CA61,West,7,2020,Avon Corp,AR,NBV1002,7/28/2020,Current,635.16,,
CA59,West,7,2020,Ascend Ltd,Payment,NBV1002,7/28/2020,Current,"-2,323.56",,
TX325,South,7,2020,Pacific Ltd,AR,PUJ1005,7/28/2020,Current,924.6,,
CO95,West,7,2020,ETUDE Ltd,AR,NMK1003,7/28/2020,Current,486.69,,
IL158,Midwest,7,2020,AuroMedics Corp,AR,NMK1003,7/29/2020,Current,"2,773.33",,
CA86,West,7,2020,Linde ,AR,NBV1002,7/29/2020,1-60,365.82,,
CT108,Northeast,7,2020,Nipro ,Payment,NMK1003,7/29/2020,Current,-117.92,,
HI146,West,7,2020,Mylan Corp,AR,NMK1003,7/29/2020,Current,464.71,,
CA67,West,7,2020,AuroMedics Corp,Payment,NBV1002,7/29/2020,Current,-293.13,,
NY264,Northeast,7,2020,Mylan Corp,Payment,PUJ1005,7/29/2020,Current,-975.39,,
TX322,South,7,2020,AuroMedics Corp,Payment,PUJ1005,7/29/2020,Current,"-2,237.93",,
OK284,South,7,2020,OHTA'S Corp,AR,PUJ1005,7/29/2020,60+,516.44,,
TX336,South,7,2020,Amylin Group,AR,MKL1006,7/29/2020,1-60,988.65,,
CA66,West,7,2020,"Fenwal, Corp",Payment,NBV1002,7/30/2020,60+,"-1,039.97",,
OH281,Midwest,7,2020,Amylin Group,Payment,PUJ1005,7/30/2020,Current,-551.08,,
MA210,Northeast,7,2020,New Ltd,Payment,UHY1004,7/30/2020,Current,-471.01,,
GA143,South,7,2020,Linde ,AR,NMK1003,7/30/2020,60+,36.45,,
ID150,West,7,2020,Ei ,AR,NMK1003,7/30/2020,Current,766.48,,
FL138,South,7,2020,Pacific Ltd,Payment,NMK1003,7/30/2020,Current,"-1,243.79",,
CA35,West,7,2020,Medline ,Payment,XYS1001,7/30/2020,1-60,"-1,097.33",,
AL1,South,7,2020,Trigen ,Payment,XYS1001,7/30/2020,Current,-835.76,,
CO99,West,7,2020,Ole Group,AR,NMK1003,7/30/2020,Current,"1,775.43",,
UT345,West,7,2020,U.S. Ltd,Payment,MKL1006,7/30/2020,Current,-90.45,,
CA81,West,7,2020,Ascend Ltd,Payment,NBV1002,7/30/2020,1-60,-909.19,,
IL163,Midwest,7,2020,Medline ,Payment,NMK1003,7/30/2020,Current,-680.05,,
OH281,Midwest,7,2020,E. Ltd,Payment,PUJ1005,7/31/2020,Current,-164.82,,
CO95,West,7,2020,Amylin Group,Payment,NMK1003,7/31/2020,Current,"-1,319.10",,
CA35,West,7,2020,Eminence Corp,Payment,XYS1001,7/31/2020,Current,"-2,936.61",,
MA210,Northeast,7,2020,O.E. Ltd,AR,UHY1004,7/31/2020,Current,162.94,,
FL135,South,7,2020,Linde ,Payment,NMK1003,7/31/2020,Current,-559.58,,
NY268,Northeast,8,2020,O.E. Ltd,AR,PUJ1005,8/1/2020,Current,"1,461.14",,
CA35,West,8,2020,Linde ,AR,XYS1001,8/1/2020,Current,450.24,,
MA210,Northeast,8,2020,Qualitest ,AR,UHY1004,8/1/2020,Current,331.05,,
MN219,Midwest,8,2020,Burt's Corp,Payment,UHY1004,8/1/2020,Current,"-1,107.51",,
MN221,Midwest,8,2020,Weimei Corp,AR,UHY1004,8/2/2020,1-60,480.26,,
AZ13,West,8,2020,"Fenwal, Corp",Payment,XYS1001,8/2/2020,1-60,-620.15,,
FL122,South,8,2020,Prasco Group,AR,NMK1003,8/2/2020,Current,"3,548.66",,
TX312,South,8,2020,AuroMedics Corp,Payment,PUJ1005,8/2/2020,1-60,-378.82,,
IN184,Midwest,8,2020,Pacific Ltd,AR,NMK1003,8/2/2020,Current,840.18,,
MN220,Midwest,8,2020,Pure Group,Payment,UHY1004,8/2/2020,Current,-84.42,,
CA32,West,8,2020,Apollo Ltd,AR,XYS1001,8/2/2020,Current,"3,010.65",,
IL176,Midwest,8,2020,Medline ,AR,NMK1003,8/3/2020,1-60,"2,094.82",,
CA70,West,8,2020,Linde ,Payment,NBV1002,8/3/2020,Current,"-2,891.18",,
CA27,West,8,2020,WakeFern ,Payment,XYS1001,8/3/2020,60+,"-2,396.93",,
FL115,South,8,2020,Mylan Corp,Payment,NMK1003,8/3/2020,60+,-31.89,,
CA42,West,8,2020,"Apotheca, Ltd",AR,XYS1001,8/3/2020,1-60,"1,956.74",,
MI213,Midwest,8,2020,Llorens Ltd,AR,UHY1004,8/3/2020,Current,135.88,,
CO99,West,8,2020,U.S. Ltd,Payment,NMK1003,8/3/2020,Current,"-2,621.04",,
TX320,South,8,2020,E. Ltd,Payment,PUJ1005,8/3/2020,Current,-107.13,,
CO91,West,8,2020,Procter Corp,AR,NMK1003,8/3/2020,Current,969.16,,
AL3,South,8,2020,Pacific Ltd,AR,XYS1001,8/4/2020,1-60,630.14,,
NY276,Northeast,8,2020,"Elorac, Corp",AR,PUJ1005,8/4/2020,Current,544.04,,
GA142,South,8,2020,Ascend Ltd,AR,NMK1003,8/4/2020,Current,"1,407.00",,
CA23,West,8,2020,Ole Group,Payment,XYS1001,8/4/2020,Current,-173.66,,
NY271,Northeast,8,2020,U.S. Ltd,AR,PUJ1005,8/4/2020,1-60,"1,249.95",,
CT103,Northeast,8,2020,Amylin Group,AR,NMK1003,8/4/2020,60+,"1,199.30",,
TX328,South,8,2020,Mylan Corp,Payment,PUJ1005,8/4/2020,Current,"-1,833.79",,
IN187,Midwest,8,2020,Eminence Corp,AR,NMK1003,8/4/2020,Current,"1,087.14",,
NY272,Northeast,8,2020,Llorens Ltd,AR,PUJ1005,8/4/2020,Current,"1,565.79",,
IN188,Midwest,8,2020,"Apotheca, Ltd",AR,NMK1003,8/4/2020,Current,862.83,,
NY271,Northeast,8,2020,21st Ltd,AR,PUJ1005,8/4/2020,Current,240.4,,
NC229,South,8,2020,E. Ltd,AR,UHY1004,8/5/2020,1-60,541.7,,
NV257,West,8,2020,21st Ltd,Payment,UHY1004,8/5/2020,1-60,"-1,056.46",,
VA350,South,8,2020,Uriel Group,AR,MKL1006,8/5/2020,60+,470.34,,
NV256,West,8,2020,Sundial ,Payment,UHY1004,8/5/2020,Current,"-1,427.90",,
CA48,West,8,2020,OUR Ltd,Payment,XYS1001,8/5/2020,1-60,"-1,311.12",,
CT103,Northeast,8,2020,ETUDE Ltd,AR,NMK1003,8/6/2020,Current,"1,357.76",,
CA64,West,8,2020,Uriel Group,Payment,NBV1002,8/6/2020,1-60,-112.56,,
GA143,South,8,2020,Apollo Ltd,AR,NMK1003,8/6/2020,1-60,505.18,,
CA88,West,8,2020,Mylan Corp,Payment,NMK1003,8/6/2020,1-60,-300.16,,
NC237,South,8,2020,Medline ,Payment,UHY1004,8/6/2020,Current,"-1,277.09",,
CO91,West,8,2020,Ohio ,AR,NMK1003,8/6/2020,Current,954.75,,
TX332,South,8,2020,21st Ltd,Payment,MKL1006,8/6/2020,Current,"-3,051.85",,
NY274,Northeast,8,2020,OHTA'S Corp,AR,PUJ1005,8/6/2020,Current,"1,848.46",,
CA82,West,8,2020,"Fenwal, Corp",Payment,NBV1002,8/7/2020,Current,-374.26,,
IL169,Midwest,8,2020,Apollo Ltd,AR,NMK1003,8/7/2020,Current,472.75,,
NV254,West,8,2020,Ei ,Payment,UHY1004,8/7/2020,60+,-314.77,,
FL132,South,8,2020,Llorens Ltd,Payment,NMK1003,8/7/2020,Current,-597.64,,
NY262,Northeast,8,2020,Medline ,Payment,PUJ1005,8/7/2020,1-60,-118.59,,
CO97,West,8,2020,"PEDIFIX, Corp",AR,NMK1003,8/7/2020,1-60,909.79,,
NY261,Northeast,8,2020,Trigen ,AR,UHY1004,8/7/2020,Current,491.58,,
CO96,West,8,2020,Ei ,AR,NMK1003,8/7/2020,Current,"2,762.88",,
FL134,South,8,2020,"PEDIFIX, Corp",AR,NMK1003,8/7/2020,1-60,360.13,,
IL175,Midwest,8,2020,"Fenwal, Corp",AR,NMK1003,8/8/2020,Current,586.92,,
SD300,Midwest,8,2020,Winthrop ,AR,PUJ1005,8/8/2020,1-60,"1,010.23",,
VA352,South,8,2020,Mylan Corp,Payment,MKL1006,8/8/2020,1-60,-143.72,,
IL178,Midwest,8,2020,Ohio ,Payment,NMK1003,8/8/2020,60+,-347.06,,
NY272,Northeast,8,2020,Capweld ,AR,PUJ1005,8/8/2020,60+,"1,483.38",,
HI146,West,8,2020,"Apotheca, Ltd",AR,NMK1003,8/8/2020,Current,282.47,,
FL125,South,8,2020,New Ltd,Payment,NMK1003,8/8/2020,Current,"-2,207.38",,
CA76,West,8,2020,Mylan Corp,AR,NBV1002,8/9/2020,Current,391.95,,
CA81,West,8,2020,Ohio ,Payment,NBV1002,8/9/2020,Current,"-1,250.62",,
CO100,West,8,2020,"Elorac, Corp",Payment,NMK1003,8/9/2020,60+,-203.68,,
AZ8,West,8,2020,Victory Ltd,AR,XYS1001,8/9/2020,Current,188.94,,
IN184,Midwest,8,2020,S.S.S. Group,AR,NMK1003,8/9/2020,Current,"1,479.96",,
MA206,Northeast,8,2020,Capweld ,Payment,UHY1004,8/9/2020,1-60,"-1,073.07",,
TN302,South,8,2020,Pacific Ltd,AR,PUJ1005,8/9/2020,Current,52.26,,
TX336,South,8,2020,Ascend Ltd,AR,MKL1006,8/10/2020,Current,"1,325.80",,
IL166,Midwest,8,2020,"Fenwal, Corp",Payment,NMK1003,8/10/2020,Current,-546.05,,
CA31,West,8,2020,OUR Ltd,AR,XYS1001,8/10/2020,1-60,"3,126.82",,
GA143,South,8,2020,"Fenwal, Corp",AR,NMK1003,8/11/2020,Current,344.92,,
CA20,West,8,2020,Prasco Group,Payment,XYS1001,8/11/2020,1-60,-441.6,,
OH278,Midwest,8,2020,Amylin Group,Payment,PUJ1005,8/11/2020,Current,-572.85,,
CO91,West,8,2020,Nipro ,Payment,NMK1003,8/11/2020,Current,-547.79,,
TX336,South,8,2020,Medline ,AR,MKL1006,8/11/2020,Current,781.09,,
NV250,West,8,2020,Medsep Group,AR,UHY1004,8/11/2020,Current,274.37,,
IN186,Midwest,8,2020,"Apotheca, Ltd",Payment,NMK1003,8/11/2020,Current,-267.33,,
FL127,South,8,2020,"Exact-Rx, Corp",AR,NMK1003,8/11/2020,Current,"1,161.78",,
TN304,South,8,2020,AuroMedics Corp,AR,PUJ1005,8/11/2020,60+,"1,284.79",,
MA210,Northeast,8,2020,Trigen ,AR,UHY1004,8/11/2020,60+,374.73,,
CA72,West,8,2020,21st Ltd,Payment,NBV1002,8/11/2020,Current,-608.03,,
IL169,Midwest,8,2020,Winthrop ,Payment,NMK1003,8/12/2020,Current,-743.16,,
CA70,West,8,2020,Pacific Ltd,AR,NBV1002,8/12/2020,Current,448.1,,
MO223,Midwest,8,2020,Llorens Ltd,AR,UHY1004,8/12/2020,Current,411.25,,
WA361,West,8,2020,Pure Group,AR,MKL1006,8/12/2020,1-60,304.11,,
NJ247,Northeast,8,2020,S.S.S. Group,Payment,UHY1004,8/12/2020,Current,"-1,167.61",,
CA29,West,8,2020,Sundial ,Payment,XYS1001,8/12/2020,1-60,-540.29,,
MO223,Midwest,8,2020,Niconovum Corp,Payment,UHY1004,8/12/2020,60+,-578.88,,
CA79,West,8,2020,Trigen ,Payment,NBV1002,8/12/2020,1-60,-61.98,,
IN186,Midwest,8,2020,Ei ,AR,NMK1003,8/12/2020,Current,"1,428.31",,
CA88,West,8,2020,"Fenwal, Corp",Payment,NMK1003,8/12/2020,1-60,-316.71,,
IL153,Midwest,8,2020,Medline ,AR,NMK1003,8/12/2020,1-60,999.98,,
CA70,West,8,2020,Mylan Corp,Payment,NBV1002,8/12/2020,Current,-405.02,,
NC232,South,8,2020,Wuxi Group,AR,UHY1004,8/13/2020,Current,"1,541.00",,
VA352,South,8,2020,Pure Group,AR,MKL1006,8/13/2020,1-60,356.44,,
CA79,West,8,2020,Procter Corp,AR,NBV1002,8/13/2020,Current,93.8,,
CA63,West,8,2020,21st Ltd,AR,NBV1002,8/13/2020,1-60,219.63,,
TN303,South,8,2020,U.S. Ltd,Payment,PUJ1005,8/13/2020,1-60,"-1,071.33",,
CA83,West,8,2020,"PEDIFIX, Corp",AR,NBV1002,8/13/2020,1-60,"1,928.66",,
CA39,West,8,2020,"PEDIFIX, Corp",Payment,XYS1001,8/13/2020,Current,-660.69,,
ND238,Midwest,8,2020,Medline ,Payment,UHY1004,8/13/2020,Current,-265.32,,
CA62,West,8,2020,Weimei Corp,Payment,NBV1002,8/14/2020,60+,"-1,815.97",,
CA41,West,8,2020,Ascend Ltd,Payment,XYS1001,8/14/2020,Current,-412.05,,
VA350,South,8,2020,"Apotheca, Ltd",AR,MKL1006,8/14/2020,1-60,174.4,,
TX317,South,8,2020,"Elorac, Corp",Payment,PUJ1005,8/14/2020,Current,"-1,370.15",,
IN185,Midwest,8,2020,Niconovum Corp,AR,NMK1003,8/14/2020,1-60,"1,058.20",,
IA148,Midwest,8,2020,Llorens Ltd,AR,NMK1003,8/14/2020,Current,"2,627.67",,
IL161,Midwest,8,2020,Ei ,AR,NMK1003,8/14/2020,Current,136.14,,
MD211,South,8,2020,U.S. Ltd,AR,UHY1004,8/14/2020,Current,770.57,,
CA48,West,8,2020,Uriel Group,Payment,XYS1001,8/14/2020,Current,-55.28,,
IN187,Midwest,8,2020,Medline ,AR,NMK1003,8/14/2020,Current,180.9,,
ID150,West,8,2020,"Fenwal, Corp",AR,NMK1003,8/15/2020,Current,779.88,,
CA21,West,8,2020,Avon Corp,Payment,XYS1001,8/15/2020,Current,-639.98,,
OH282,Midwest,8,2020,Eminence Corp,AR,PUJ1005,8/15/2020,Current,598.18,,
MI217,Midwest,8,2020,Medline ,AR,UHY1004,8/15/2020,Current,"3,102.90",,
IL161,Midwest,8,2020,Prasco Group,Payment,NMK1003,8/15/2020,1-60,-42.21,,
GA143,South,8,2020,"Exact-Rx, Corp",AR,NMK1003,8/15/2020,Current,864.84,,
NY275,Northeast,8,2020,OHTA'S Corp,Payment,PUJ1005,8/15/2020,1-60,-281.4,,
VA351,South,8,2020,21st Ltd,Payment,MKL1006,8/15/2020,1-60,-756.77,,
NJ246,Northeast,8,2020,Ohio ,Payment,UHY1004,8/15/2020,1-60,-159.73,,
VA352,South,8,2020,Niconovum Corp,Payment,MKL1006,8/16/2020,Current,-529.57,,
IL177,Midwest,8,2020,"Elorac, Corp",AR,NMK1003,8/16/2020,Current,132.12,,
NV255,West,8,2020,Ei ,AR,UHY1004,8/16/2020,60+,148.94,,
TX328,South,8,2020,WakeFern ,AR,PUJ1005,8/16/2020,Current,"1,204.66",,
CA82,West,8,2020,OHTA'S Corp,AR,NBV1002,8/17/2020,Current,"1,624.62",,
CA54,West,8,2020,"Apotheca, Ltd",AR,XYS1001,8/17/2020,1-60,652.65,,
